,City ID,City Name,Cloudiness,Country,Date,Humidity,Latitude,Longitude,Max Temperature,Wind Speed
323,2161515,Kiama,51,AU,1658711070,74,-34.6833,150.8667,66.25,1.99
324,2033196,Zhangjiakou,100,CN,1658711070,63,40.81,114.8794,74.7,3.78
325,2636389,Swindon,99,GB,1658710817,85,51.558,-1.7812,64.85,3.0
326,3394023,Natal,0,BR,1658710981,83,-5.795,-35.2094,74.05,6.91
327,3448903,São João da Barra,7,BR,1658710785,82,-21.6403,-41.0511,71.37,12.62
328,2367990,Aného,97,TG,1658711071,81,6.2333,1.6,75.54,8.68
329,2138555,Poum,0,NC,1658710852,65,-20.2333,164.0167,74.71,11.99
330,7601762,Bairiki Village,20,KI,1658711072,62,1.3292,172.9752,86.0,12.66
331,1623197,Tual,53,ID,1658710922,83,-5.6667,132.75,80.1,18.68
332,3423146,Ilulissat,97,GL,1658710813,95,69.2167,-51.1,37.67,2.19
333,2146219,Hervey Bay,0,AU,1658710855,64,-25.2986,152.8535,67.3,8.63
334,3579925,St. George's,88,GD,1658710804,80,12.0564,-61.7485,78.93,10.0
335,3924668,Abapó,0,BO,1658711073,66,-18.8333,-63.4667,67.1,2.01
336,3926462,Urcos,43,PE,1658711073,77,-13.6861,-71.6228,55.29,4.76
337,7647007,Bariloche,100,AR,1658710809,77,-41.1456,-71.3082,37.24,3.4
338,6164499,The Pas,36,CA,1658710844,58,53.8251,-101.2541,68.43,4.92
339,3386467,Terra Santa,1,BR,1658711074,65,-2.1042,-56.4869,77.11,3.58
340,498856,Sandovo,100,RU,1658711074,99,58.4602,36.4128,61.32,6.42
341,726050,Varna,93,BG,1658711075,100,43.2167,27.9167,74.44,10.36
342,2136697,Lakatoro,27,VU,1658711075,75,-16.0999,167.4164,82.13,4.25
343,2514651,Los Llanos de Aridane,0,ES,1658710928,73,28.6585,-17.9182,71.35,8.05
344,933288,Mopipi,6,BW,1658711075,37,-21.1833,24.8833,61.05,9.17
345,159134,Inyonga,46,TZ,1658710826,48,-6.7167,32.0667,68.72,6.93
346,1805935,Jiazi,16,CN,1658711076,75,22.8779,116.067,87.35,8.23
347,553878,Kama,11,RU,1658711076,79,56.3051,54.0936,65.16,1.5
348,2112309,Katsuura,100,JP,1658710904,81,35.1333,140.3,82.45,11.43
349,2180815,Tuatapere,64,NZ,1658710804,75,-46.1333,167.6833,45.64,3.65
350,924492,Ntcheu,4,MW,1658711077,66,-14.8203,34.6359,56.95,3.47
351,6151456,Souris,80,CA,1658711077,72,49.6172,-100.2612,62.87,4.34
352,689307,Voinka,90,UA,1658711077,68,45.8699,33.9914,70.54,9.46
353,933211,Nokaneng,0,BW,1658711078,44,-19.6667,22.2667,58.24,5.5
354,5364271,Laguna,0,US,1658711078,24,38.421,-121.4238,105.31,11.5
355,3419842,Sisimiut,85,GL,1658710880,84,66.9395,-53.6735,45.64,5.35
356,2027196,Balakhninskiy,98,RU,1658711079,72,58.0106,114.2769,75.72,1.81
357,110690,Abhā,20,SA,1658711079,72,18.2164,42.5053,62.85,16.11
358,659169,Hamina,5,FI,1658711079,92,60.5697,27.1979,61.88,7.0
359,3439781,Treinta y Tres,58,UY,1658711080,98,-33.2333,-54.3833,62.11,6.24
360,2145554,Ulladulla,77,AU,1658711080,63,-35.35,150.4667,60.94,3.85
361,2449893,Tessalit,9,ML,1658711080,31,20.1986,1.0114,88.47,4.36
362,2521883,Almeria,69,ES,1658711081,31,37.1667,-2.3333,78.44,3.09
363,4047434,Russell,0,US,1658711081,74,32.3502,-85.1999,83.8,0.0
364,4021858,Guerrero Negro,18,MX,1658710799,70,27.9769,-114.0611,72.57,16.17
365,3892454,Diego de Almagro,0,CL,1658711082,45,-26.3667,-70.05,58.75,1.19
366,1142226,Dawlatabad,0,AF,1658711082,19,36.4141,64.9053,83.66,1.43
367,3996737,Rodolfo Sánchez Taboada,100,MX,1658711082,75,31.7167,-116.5667,71.1,3.0
368,934971,Mhlambanyatsi,8,SZ,1658711083,87,-26.45,31.0167,39.72,1.81
369,3374333,Praia,100,CV,1658711083,83,14.9215,-23.5087,79.27,12.77
370,5983720,Iqaluit,40,CA,1658710779,87,63.7506,-68.5145,47.93,3.44
371,3520994,Puerto Escondido,100,MX,1658710830,90,15.85,-97.0667,77.45,6.62
372,5044290,Saint Anthony,22,US,1658710839,52,45.0205,-93.218,75.65,3.0
373,3662761,Porto Walter,100,BR,1658711084,94,-8.2686,-72.7439,73.62,2.13
374,2023360,Izvestkovyy,8,RU,1658711084,60,48.9833,131.55,77.27,2.82
375,1791464,Wenling,5,CN,1658711084,76,28.3669,121.36,84.79,3.62
376,617381,Slobozia,100,MD,1658711085,75,46.7281,29.7078,70.68,11.48
377,490065,Sovetskaya,95,RU,1658711085,68,44.7769,41.1722,63.93,9.24
378,2019935,Mnogovershinnyy,7,RU,1658711085,57,53.9353,139.9242,75.58,2.89
379,80509,Al Bardīyah,0,LY,1658711085,71,31.7561,25.0865,76.77,13.24
380,1863495,Gushikawa,100,JP,1658710870,84,26.3544,127.8686,87.03,4.52
381,1605957,Tak Bai,100,TH,1658711086,88,6.2595,102.0546,78.1,4.56
382,3899695,Ancud,92,CL,1658710775,94,-41.8697,-73.8203,47.23,7.11
383,5554428,Ketchikan,100,US,1658710658,94,55.3422,-131.6461,59.47,11.5
384,1529484,Kumul,100,CN,1658711087,21,42.8,93.45,86.86,21.65
385,1252783,Yārāda,40,IN,1658711087,100,17.65,83.2667,77.32,2.3
386,3865086,Bahía Blanca,100,AR,1658711087,87,-38.7196,-62.2724,46.45,10.69
387,2210554,Sirte,0,LY,1658711088,78,31.2089,16.5887,79.99,11.16
388,630768,Ylivieska,100,FI,1658711088,81,64.0833,24.55,54.32,2.62
389,1863978,Nishifukuma,76,JP,1658711088,86,33.7667,130.4667,84.29,4.54
390,3405215,Bonfim,100,BR,1658711089,90,3.0833,-59.95,75.38,3.06
391,2177069,Ballina,1,AU,1658711089,74,-28.8667,153.5667,65.01,5.44
392,777019,Vardø,20,NO,1658710868,93,70.3705,31.1107,44.58,4.61
393,3897774,Buin,100,CL,1658711089,92,-33.7333,-70.75,56.43,1.3
394,4588165,Mt. Pleasant,0,US,1658711090,84,32.7941,-79.8626,82.38,8.05
395,3448519,São Mateus,54,BR,1658710826,85,-18.7161,-39.8589,67.19,3.65
396,5972291,Havre-St-Pierre,94,CA,1658710920,80,50.2334,-63.5986,61.36,4.72
397,4001056,La Orilla,36,MX,1658711090,77,17.9833,-102.2333,81.63,6.35
398,6167817,Torbay,20,CA,1658710800,74,47.6666,-52.7314,74.17,16.11
399,3412093,Vestmannaeyjar,96,IS,1658710829,88,63.4427,-20.2734,51.64,10.6
400,3480908,La Asuncion,100,VE,1658711091,84,11.0333,-63.8628,78.1,13.56
401,371745,Kutum,98,SD,1658711092,50,14.2,24.6667,79.48,3.76
402,1255437,Sundargarh,100,IN,1658711092,90,22.1167,84.0333,77.0,5.5
403,4910543,Sandwich,0,US,1658711065,73,41.6459,-88.6217,80.29,6.91
404,933881,Bokaa,3,BW,1658711092,35,-24.45,26.0167,54.21,4.79
405,5110365,Broome,98,US,1658710842,80,42.2506,-75.833,74.86,7.0
406,5806253,Parkland,0,US,1658711093,48,47.1554,-122.434,86.29,9.22
407,161616,Balkanabat,98,TM,1658711093,59,39.5108,54.3671,79.38,6.17
408,1274428,Chengannūr,88,IN,1658711093,93,9.3333,76.6333,75.94,3.27
409,6149374,Slave Lake,100,CA,1658710835,81,55.2834,-114.769,61.18,4.45
410,2098329,Daru,94,PG,1658711094,87,-9.0763,143.2092,78.22,14.5
411,3520989,Puerto Madero,75,MX,1658711094,100,14.7208,-92.4215,75.4,0.0
412,515879,Oktyabr'skiy,13,RU,1658710910,84,54.4815,53.471,63.03,4.0
413,3733380,Campoverde,100,PE,1658711095,71,-8.4753,-74.8058,82.09,1.48
414,5012495,Traverse City,58,US,1658710879,70,44.7631,-85.6206,75.31,12.97
415,1214488,Meulaboh,100,ID,1658710795,91,4.1363,96.1285,75.49,2.98
416,1255619,Srīvardhan,100,IN,1658711096,83,18.0333,73.0167,79.02,6.06
417,1803365,Linqiong,66,CN,1658711096,79,30.4159,103.4609,78.28,1.16
418,1729469,Baculin,68,PH,1658711096,69,7.4525,126.5842,84.9,6.02
419,2094027,Kieta,8,PG,1658710900,65,-6.2167,155.6333,85.95,5.97
420,2137773,Vao,82,NC,1658711097,73,-22.6667,167.4833,72.14,12.77
421,2038421,Bayan,99,CN,1658711097,79,46.0833,127.4,73.24,4.61
422,3433899,Formosa,0,AR,1658710867,56,-26.1775,-58.1781,73.89,7.56
423,1728675,Balabac,96,PH,1658711097,70,7.9868,117.0645,84.78,5.01
424,3991350,Puerto Palomas,67,MX,1658711098,26,31.7667,-107.6167,91.42,7.4
425,2206894,Hokitika,100,NZ,1658710864,53,-42.7167,170.9667,52.92,6.91
426,2641434,Northam,19,GB,1658711098,96,51.0333,-4.2167,61.39,18.88
427,5098745,Hackettstown,90,US,1658711099,71,40.854,-74.8291,90.05,5.75
428,5888001,Atikokan,100,CA,1658711099,76,48.7555,-91.6216,52.95,6.38
429,5113792,Cortland,0,US,1658711099,71,42.6001,-76.083,77.14,9.22
430,3139597,Sistranda,99,NO,1658711100,87,63.7256,8.834,58.96,2.59
431,695798,Rozsypne,13,UA,1658711100,68,48.1497,38.5762,63.63,3.89
432,2855328,Passau,11,DE,1658711100,82,48.5712,13.449,69.17,3.85
433,1801582,Macheng,82,CN,1658711100,74,31.1783,115.0319,85.89,3.83
434,6620339,Karratha,0,AU,1658710812,34,-20.7377,116.8463,67.21,24.61
435,3361934,Saldanha,0,ZA,1658710824,63,-33.0117,17.9442,50.92,9.55
436,4741616,White Settlement,0,US,1658711102,36,32.7596,-97.4584,99.84,10.36
437,217834,Bukama,1,CD,1658710881,40,-9.2,25.85,70.09,3.4
438,2649544,Fenwick,0,GB,1658711103,86,53.6387,-1.0976,64.65,16.11
439,1712961,Gigmoto,32,PH,1658710928,70,13.7796,124.39,85.86,4.05
440,5742974,North Bend,37,US,1658710781,85,43.4065,-124.2243,82.24,3.0
441,3402648,Carutapera,100,BR,1658710729,91,-1.195,-46.02,76.17,5.14
442,555276,Ivanovskaya,2,RU,1658711104,80,55.2833,39.1167,62.15,2.77
443,1850523,Tateyama,100,JP,1658711104,83,34.9833,139.8667,80.89,9.19
444,3129839,Aras,0,ES,1658710811,49,42.5617,-2.356,70.21,9.22
445,3355672,Lüderitz,0,NA,1658711105,44,-26.6481,15.1594,67.64,9.78
446,6690296,Saint-Joseph,20,RE,1658710841,77,-21.3667,55.6167,64.2,8.41
447,866062,Iskateley,100,RU,1658711105,90,67.6803,53.1512,48.88,12.41
448,4033557,Tautira,14,PF,1658710841,80,-17.7333,-149.15,78.01,16.4
449,3576994,Cockburn Town,8,TC,1658710782,79,21.4612,-71.1419,81.79,21.3
450,2160735,Lakes Entrance,93,AU,1658711106,58,-37.8811,147.981,57.16,4.99
451,4011741,Durango,95,MX,1658710863,42,24.8333,-104.8333,74.19,7.18
452,2246901,Oussouye,73,SN,1658710773,88,12.485,-16.5469,75.29,3.69
453,5882953,Aklavik,19,CA,1658710823,50,68.2191,-135.0107,62.44,5.17
454,1737486,Bintulu,92,MY,1658711107,88,3.1667,113.0333,78.69,3.27
455,330534,Mīzan Teferī,98,ET,1658711107,94,6.9833,35.5833,58.57,3.04
456,2119283,Zyryanka,49,RU,1658710835,29,65.75,150.85,75.99,0.85
457,3839307,Rawson,80,AR,1658710853,75,-43.3002,-65.1023,42.06,8.95
458,1283240,Kathmandu,75,NP,1658710864,94,27.7167,85.3167,70.02,0.0
459,3421719,Narsaq,100,GL,1658710798,69,60.9167,-46.05,49.51,5.1
460,3456642,Mozarlândia,0,BR,1658711108,31,-14.7447,-50.5706,76.23,3.8
461,1489853,Tazovsky,100,RU,1658710848,98,67.4667,78.7,47.61,19.35
462,286245,Sur,100,OM,1658710815,65,22.5667,59.5289,87.31,11.25
463,3981391,Tomatlán,58,MX,1658711109,78,19.9333,-105.25,82.81,7.05
464,3984997,San Quintín,77,MX,1658710782,74,30.4833,-115.95,70.61,10.63
465,3374210,São Filipe,100,CV,1658710872,83,14.8961,-24.4956,78.31,9.15
466,1106643,Quatre Cocos,22,MU,1658710869,76,-20.2078,57.7625,64.51,7.49
467,3392018,Pio XII,97,BR,1658711110,66,-3.8325,-45.1525,77.16,2.35
468,666126,Stânceni,47,RO,1658711110,96,46.9833,25.2333,58.32,4.07
469,104515,Makkah al Mukarramah,28,SA,1658710918,66,21.4267,39.8261,84.15,12.77
470,2381334,Atar,5,MR,1658710829,34,20.5169,-13.0499,94.64,4.03
471,6125862,Roblin,51,CA,1658711111,77,51.23,-101.3565,61.16,5.28
472,5513343,Sunrise Manor,40,US,1658711111,19,36.2111,-115.0731,105.87,17.27
473,889191,Karoi,0,ZW,1658710775,66,-16.8099,29.6925,54.32,4.25
474,5563839,Fortuna,26,US,1658710808,74,40.5982,-124.1573,64.92,7.0
475,2508010,Dahra,0,DZ,1658711112,50,36.2546,0.8519,75.81,0.56
476,5969025,Haines Junction,100,CA,1658710849,81,60.7522,-137.5108,51.4,3.74
477,3761194,Miraflores,93,MX,1658711113,86,19.2167,-98.8083,64.02,2.24
478,2392505,Nikki,100,BJ,1658711113,90,9.9401,3.2108,70.16,3.53
479,3838859,Río Gallegos,0,AR,1658710638,80,-51.6226,-69.2181,26.65,12.66
480,1337613,Kulhudhuffushi,74,MV,1658710891,79,6.6221,73.07,80.91,9.17
481,337405,Gambēla,100,ET,1658711114,88,8.25,34.5833,69.98,2.1
482,739209,Suşehri,4,TR,1658711114,87,40.1644,38.0867,50.97,2.93
483,2127060,Arman',100,RU,1658710912,83,59.7,150.1667,59.02,2.06
484,2172880,Byron Bay,5,AU,1658710860,68,-28.65,153.6167,64.94,6.4
485,3470821,Barra,66,BR,1658711115,64,-11.0894,-43.1417,74.5,12.93
486,6137381,Saint-Ambroise,100,CA,1658711115,98,48.5501,-71.3324,67.59,4.7
487,1632694,Pangkalanbuun,27,ID,1658711115,76,-2.6833,111.6167,79.9,5.37
488,3692020,Nauta,100,PE,1658711116,92,-4.5061,-73.5757,74.17,2.62
489,1622318,Waingapu,40,ID,1658710886,56,-9.6567,120.2641,78.26,13.02
490,2037485,Erenhot,100,CN,1658711116,28,43.6475,111.9767,81.34,1.66
491,532138,Makar'yev,100,RU,1658711117,69,57.8797,43.8069,67.75,1.57
492,2019867,Mokhsogollokh,6,RU,1658711117,51,61.4681,128.9203,77.68,3.83
493,3115824,Muros,23,ES,1658711117,91,42.7762,-9.0603,61.09,2.98
494,3082756,Ustka,99,PL,1658711118,60,54.5805,16.8619,55.65,8.16
495,1486321,Yar-Sale,100,RU,1658710873,85,66.8333,70.8333,49.17,11.7
496,189741,Lamu,19,KE,1658711118,77,-2.2717,40.902,73.62,16.78
497,1516048,Khovd,0,MN,1658710838,29,48.0056,91.6419,65.82,4.97
498,2034615,Tahe,0,CN,1658711119,48,52.3333,124.7333,80.04,3.31
499,3628473,San Cristobal,5,VE,1658710837,93,7.7669,-72.225,66.31,2.75
500,1295765,Sittwe,100,MM,1658711120,83,20.15,92.9,79.14,1.41
501,1045114,Inhambane,91,MZ,1658710898,75,-23.865,35.3833,68.07,15.99
502,3461425,Ilhabela,94,BR,1658711120,84,-23.7781,-45.3581,66.74,3.22
503,2022083,Alekseyevsk,34,RU,1658710905,68,57.8406,108.3492,71.56,2.19
504,142255,Bāfq,2,IR,1658711121,19,31.6128,55.4107,89.37,5.3
505,2239862,Malanje,45,AO,1658711122,67,-9.5402,16.341,64.2,4.45
506,1855342,Nishihara,40,JP,1658711122,83,26.1842,127.7558,89.26,8.05
507,1067565,Beloha,0,MG,1658710869,86,-25.1667,45.05,60.91,2.98
508,1259012,Rāichūr,100,IN,1658711123,87,16.2,77.3667,74.07,6.73
509,2090990,Mendi,56,PG,1658711123,66,-6.1761,143.6513,66.78,4.25
510,2166368,Forbes,86,AU,1658711123,63,-33.3833,148.0167,65.91,9.1
511,1516438,Zyryanovsk,0,KZ,1658711124,72,49.7386,84.2719,57.65,0.67
512,5919815,Channel-Port aux Basques,100,CA,1658711023,88,47.5702,-59.1367,65.41,3.69
513,2013639,Verkhnevilyuysk,34,RU,1658711124,56,63.4453,120.3167,75.4,9.04
514,3386177,Trairi,99,BR,1658711057,77,-3.2778,-39.2689,78.96,11.77
515,563990,Dvinskoy,99,RU,1658711125,96,62.1535,45.1175,54.18,4.47
516,3473183,Açucena,53,BR,1658711125,77,-19.0731,-42.5464,59.99,1.95
517,4033077,Vaitape,5,PF,1658711125,78,-16.5167,-151.75,78.31,13.09
518,2702979,Jönköping,100,SE,1658711126,88,57.7814,14.1562,65.39,12.66
519,3175096,Laas,2,IT,1658711126,92,46.6166,10.7002,67.69,2.37
520,3356832,Henties Bay,0,NA,1658710913,87,-22.116,14.2845,54.57,3.2
521,3465769,Conceição da Barra,92,BR,1658711127,82,-18.5933,-39.7322,69.06,4.72
522,1511997,Aktash,16,RU,1658711127,70,50.3,87.7333,46.09,2.24
523,3987500,San Buenaventura,6,MX,1658711128,21,27.0833,-101.5333,95.47,17.05
524,178073,Wundanyi,65,KE,1658711128,86,-3.4019,38.364,55.89,7.58
525,1274987,Kannur,100,IN,1658711128,86,11.8675,75.3576,75.99,5.41
526,2304389,Apam,7,GH,1658711128,89,5.2848,-0.7371,72.48,8.5
527,515805,Oktyabr'skoye,96,RU,1658711129,93,43.0645,44.7417,59.14,4.47
528,6453319,Harstad,93,NO,1658711129,100,68.799,16.5293,50.16,11.01
529,2036876,Honggang,93,CN,1658711129,69,46.4667,124.8667,75.58,6.11
530,4596208,Socastee,0,US,1658711130,83,33.6835,-78.9984,81.09,14.97
531,2144528,Warrnambool,100,AU,1658711130,92,-38.3833,142.4833,52.39,19.51
532,4951594,Southbridge,95,US,1658710880,67,42.0751,-72.0334,84.06,4.0
533,1214724,Langsa,100,ID,1658711131,97,4.4683,97.9683,73.69,2.01
534,735399,Skotina,28,GR,1658711131,41,40.0147,22.5515,81.91,5.5
535,3383434,Nieuw Amsterdam,85,SR,1658711131,88,5.8833,-55.0833,80.02,7.34
536,1521762,Kurchum,0,KZ,1658711132,42,48.5722,83.6542,67.48,12.48
537,4031637,Lavrentiya,100,RU,1658710826,90,65.5833,-171.0,42.53,10.2
538,1785036,Zhangye,0,CN,1658710942,23,38.9342,100.4517,82.56,6.51
539,2017658,Preobrazheniye,89,RU,1658711132,81,42.9019,133.9064,70.11,3.27
540,3985710,Cabo San Lucas,13,MX,1658710797,73,22.8909,-109.9124,89.62,5.01
541,583472,Alakurtti,32,RU,1658711133,80,66.9672,30.3491,47.12,1.54
542,2013918,Ust-Maya,1,RU,1658711133,55,60.4167,134.5333,74.19,10.2
543,1177446,Gwadar,100,PK,1658711134,85,25.1216,62.3254,82.31,10.94
544,2028164,Deputatsky,99,RU,1658711134,50,69.3,139.9,65.39,6.44
545,3421765,Nanortalik,100,GL,1658710820,82,60.1432,-45.2371,46.83,1.95
546,3390907,Quixadá,100,BR,1658711135,62,-4.9714,-39.0153,77.97,6.33
547,3837702,San Fernando del Valle de Catamarca,9,AR,1658711108,61,-28.4696,-65.7852,69.78,1.99
548,1529102,Ürümqi,75,CN,1658710921,64,43.801,87.6005,72.55,6.71
549,779622,Havøysund,51,NO,1658711136,81,70.9963,24.6622,48.43,0.49
550,544318,Kosa,66,RU,1658711136,91,59.9445,54.9977,61.29,3.74
551,3140301,Sandnessjøen,100,NO,1658711136,84,66.0217,12.6316,59.65,5.01
552,2136825,Isangel,11,VU,1658710836,75,-19.55,169.2667,80.73,2.86
553,7071799,Jianhu,16,CN,1658711137,64,29.9799,120.5712,85.95,2.3
554,1701054,Marawi,63,PH,1658711137,71,7.9986,124.2928,77.94,2.46
555,3353383,Rundu,0,NA,1658710906,42,-17.9333,19.7667,57.31,5.64
556,5851349,Nānākuli,40,US,1658711137,54,21.3906,-158.1547,85.95,10.36
557,2171722,Charters Towers,0,AU,1658711138,53,-20.1,146.2667,69.4,9.55
558,5864145,Homer,100,US,1658711138,68,59.6425,-151.5483,63.77,8.01
559,293842,Kiryat Gat,0,IL,1658711138,100,31.61,34.7642,76.41,2.3
560,64013,Bosaso,100,SO,1658711139,40,11.2842,49.1816,89.4,23.64
561,3032556,Biscarrosse,40,FR,1658711139,83,44.3945,-1.1672,69.75,10.36
562,3839479,Rafaela,6,AR,1658711139,65,-31.2503,-61.4867,68.0,5.99
563,214614,Kamina,10,CD,1658711140,46,-8.7386,24.9906,62.51,4.63
564,3356264,Keetmanshoop,0,NA,1658711140,24,-26.5833,18.1333,53.22,10.83
565,323828,Anamur,0,TR,1658711141,38,36.0751,32.8369,79.47,8.93
566,962367,Richards Bay,15,ZA,1658711141,54,-28.783,32.0377,60.48,15.95
567,114259,Sīrjān,17,IR,1658711141,39,29.452,55.6814,78.03,4.5
568,2246550,Dagana,100,MR,1658710984,70,16.5165,-15.5068,82.99,12.91
